0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1971/1/12,12.7,8,,,1,-0.4,8,,,1,6.4,8,1,0,1,8,1,7.9,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,2.9,8,1,52,8,1,0,8,1,晴,8,1,降水なし,8,1
1971/1/13,11,8,,,1,5.1,8,,,1,7.3,8,1,0,0,8,1,2.5,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,2.4,8,1,66,8,1,10,8,1,曇,8,1,降水なし,8,1
1971/1/14,11,8,,,1,4,8,,,1,6.8,8,1,0,1,8,1,9,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,5.9,8,1,43,8,1,1,8,1,晴,8,1,降水なし,8,1
1971/1/15,8.6,8,,,1,2.6,8,,,1,5.4,8,1,0,1,8,1,2.5,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,2.5,8,1,51,8,1,5.8,8,1,曇,8,1,降水なし,8,1
1971/1/16,11.6,8,,,1,0.7,8,,,1,5.4,8,1,0,1,8,1,7.7,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,5.1,8,1,49,8,1,0,8,1,晴,8,1,降水なし,8,1
1971/1/17,9.9,8,,,1,4.3,8,,,1,6.7,8,1,0,1,8,1,8.6,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,7.8,8,1,33,8,1,3.5,8,1,晴,8,1,降水なし,8,1
1971/1/18,13.5,8,,,1,4.9,8,,,1,8.7,8,1,0,1,8,1,7.4,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,8.8,8,1,33,8,1,2,8,1,晴,8,1,降水なし,8,1
1971/1/19,11.8,8,,,1,4.8,8,,,1,7.7,8,1,0,1,8,1,7.6,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4.7,8,1,36,8,1,0,8,1,晴,8,1,降水なし,8,1
1971/1/20,9.1,8,,,1,3.1,8,,,1,6.4,8,1,0,1,8,1,6.6,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.2,8,1,47,8,1,7,8,1,晴,8,1,時々雨,8,1
1971/1/21,6.7,8,,,1,2.4,8,,,1,4.4,8,1,16,0,8,1,0,1,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4.3,8,1,81,8,1,10,8,1,雨,8,1,時々雨,8,1
1971/1/22,13,8,,,1,5.6,8,,,1,8.8,8,1,3,0,8,1,0,1,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4,8,1,68,8,1,9.5,8,1,曇時々雨,8,1,一時雨,8,1
1971/1/23,8,8,,,1,2.6,8,,,1,4.7,8,1,0,1,8,1,7.5,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,7.2,8,1,35,8,1,4.3,8,1,晴,8,1,降水なし,8,1
1971/1/24,9.3,8,,,1,1.7,8,,,1,4.5,8,1,0,1,8,1,6.9,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4.3,8,1,30,8,1,1.8,8,1,晴,8,1,降水なし,8,1
1971/1/25,11.2,8,,,1,1.8,8,,,1,6.8,8,1,0,1,8,1,3,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.9,8,1,39,8,1,9,8,1,曇,8,1,降水なし,8,1
1971/1/26,10.5,8,,,1,1.5,8,,,1,5.9,8,1,0,1,8,1,4.1,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4.2,8,1,40,8,1,6.3,8,1,曇,8,1,降水なし,8,1
1971/1/27,8.3,8,,,1,0.7,8,,,1,4.4,8,1,0,1,8,1,7.3,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.1,8,1,44,8,1,4.3,8,1,晴,8,1,降水なし,8,1
1971/1/28,9.7,8,,,1,0.1,8,,,1,4.4,8,1,0,1,8,1,8.5,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.8,8,1,42,8,1,3.3,8,1,晴,8,1,降水なし,8,1
1971/1/29,8.6,8,,,1,0.6,8,,,1,5,8,1,0,1,8,1,8,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.3,8,1,32,8,1,5.3,8,1,晴,8,1,降水なし,8,1
1971/1/30,9.7,8,,,1,1.3,8,,,1,4.1,8,1,0,1,8,1,5.1,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4.6,8,1,44,8,1,5.5,8,1,晴,8,1,降水なし,8,1
1971/1/31,9.4,8,,,1,0.6,8,,,1,4.2,8,1,0,1,8,1,9.3,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,2.9,8,1,38,8,1,1,8,1,晴,8,1,降水なし,8,1
1971/2/1,8.3,8,,,1,-1.2,8,,,1,4.1,8,1,0,1,8,1,6.8,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4.1,8,1,35,8,1,2.5,8,1,晴,8,1,降水なし,8,1
1971/2/2,7.9,8,,,1,-0.9,8,,,1,3.6,8,1,0,1,8,1,7.9,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.2,8,1,44,8,1,6.3,8,1,晴,8,1,降水なし,8,1
1971/2/3,8.1,8,,,1,-0.6,8,,,1,4.2,8,1,0,0,8,1,7.8,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,2.9,8,1,52,8,1,2.5,8,1,晴,8,1,降水なし,8,1
1971/2/4,9.6,8,,,1,0.8,8,,,1,4.5,8,1,0,1,8,1,7.7,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.9,8,1,53,8,1,5.5,8,1,晴,8,1,降水なし,8,1
1971/2/5,11.2,8,,,1,-1.5,8,,,1,5.2,8,1,0,1,8,1,7.7,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,2.4,8,1,38,8,1,2,8,1,晴,8,1,降水なし,8,1
1971/2/6,10,8,,,1,1.4,8,,,1,5.3,8,1,0,0,8,1,6.8,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.6,8,1,37,8,1,4.3,8,1,晴,8,1,降水なし,8,1
1971/2/7,7.6,8,,,1,0.3,8,,,1,4.1,8,1,0,1,8,1,8,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,2.6,8,1,42,8,1,1,8,1,晴,8,1,降水なし,8,1
1971/2/8,9.4,8,,,1,0.6,8,,,1,5.3,8,1,0,1,8,1,8.3,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.5,8,1,38,8,1,0,8,1,晴,8,1,降水なし,8,1
1971/2/9,10,8,,,1,-0.7,8,,,1,4.3,8,1,0,1,8,1,7.6,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.7,8,1,37,8,1,2.3,8,1,晴,8,1,降水なし,8,1
1971/2/10,7.7,8,,,1,-1.4,8,,,1,3,8,1,0,1,8,1,9.4,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,5.4,8,1,39,8,1,0.5,8,1,晴,8,1,降水なし,8,1
1971/2/11,8.4,8,,,1,-1,8,,,1,3.6,8,1,0,1,8,1,9.1,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4,8,1,37,8,1,3.3,8,1,晴,8,1,降水なし,8,1
1971/2/12,6.2,8,,,1,-0.5,8,,,1,3.2,8,1,0,0,8,1,0.5,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.2,8,1,56,8,1,10,8,1,曇,8,1,雪,8,1
1971/2/13,7.7,8,,,1,0.8,8,,,1,4.1,8,1,4,0,8,1,1.1,0,8,1,,0,1,1,0,8,,,,1,1,0,8,1,3.1,8,1,89,8,1,9.8,8,1,曇時々雪,8,1,降水なし,8,1
1971/2/14,10.4,8,,,1,2.9,8,,,1,7,8,1,0,1,8,1,8.8,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.1,8,1,51,8,1,5.8,8,1,晴,8,1,一時雨,8,1
1971/2/15,6.6,8,,,1,1.7,8,,,1,3.5,8,1,11,0,8,1,0,1,8,1,,0,1,0,1,8,,,,1,0,0,8,1,3.5,8,1,91,8,1,8,8,1,雨,8,1,降水なし,8,1
1971/2/16,14.6,8,,,1,1.9,8,,,1,9.3,8,1,0,1,8,1,9.6,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4,8,1,56,8,1,1,8,1,晴,8,1,降水なし,8,1
1971/2/17,10.6,8,,,1,5.3,8,,,1,7.5,8,1,11.5,0,8,1,0,1,8,1,,0,1,0,1,8,,,,1,0,1,8,1,2.3,8,1,87,8,1,10,8,1,雨,8,1,降水なし,8,1
1971/2/18,14.6,8,,,1,6.6,8,,,1,9.8,8,1,0,1,8,1,6.9,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4.4,8,1,57,8,1,7.5,8,1,晴,8,1,降水なし,8,1
1971/2/19,11.4,8,,,1,4,8,,,1,6.9,8,1,0,0,8,1,5.9,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,6.5,8,1,33,8,1,7.8,8,1,晴,8,1,降水なし,8,1
1971/2/20,9.7,8,,,1,2.5,8,,,1,5.7,8,1,0,1,8,1,9.2,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,5.1,8,1,38,8,1,6.3,8,1,晴,8,1,降水なし,8,1
1971/2/21,12.6,8,,,1,0.4,8,,,1,7,8,1,0,1,8,1,9,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.5,8,1,51,8,1,3.5,8,1,晴,8,1,降水なし,8,1
1971/2/22,12.5,8,,,1,6,8,,,1,8.6,8,1,0,1,8,1,0.3,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.1,8,1,61,8,1,9.5,8,1,曇,8,1,時々雨,8,1
1971/2/23,10.1,8,,,1,6.6,8,,,1,8.4,8,1,4.5,0,8,1,0,1,8,1,,0,1,0,1,8,,,,1,0,1,8,1,2.3,8,1,100,8,1,9.5,8,1,雨,8,1,降水なし,8,1
1971/2/24,10.9,8,,,1,3.9,8,,,1,7.7,8,1,0,1,8,1,2.6,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,7.5,8,1,38,8,1,7.8,8,1,曇,8,1,降水なし,8,1
1971/2/25,6.2,8,,,1,2.4,8,,,1,4.4,8,1,0,0,8,1,0,1,8,1,,0,1,0,1,8,,,,1,0,0,8,1,4.2,8,1,42,8,1,10,8,1,曇,8,1,降水なし,8,1
1971/2/26,5,8,,,1,2,8,,,1,4,8,1,4,0,8,1,0,1,8,1,,0,1,0,1,8,,,,1,0,0,8,1,5,8,1,84,8,1,10,8,1,雨,8,1,雨,8,1
1971/2/27,16.2,8,,,1,4.9,8,,,1,10.7,8,1,3,0,8,1,5,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4.1,8,1,87,8,1,8.3,8,1,曇一時雨,8,1,一時雨,8,1
1971/2/28,12.2,8,,,1,6.3,8,,,1,8.9,8,1,0,0,8,1,2.9,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,5,8,1,44,8,1,7.5,8,1,曇,8,1,一時雨,8,1
1971/3/1,8.8,8,,,1,4,8,,,1,6.1,8,1,0,1,8,1,1.7,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3,8,1,58,8,1,8.3,8,1,曇,8,1,降水なし,8,1
1971/3/2,13.4,8,,,1,3.6,8,,,1,8.8,8,1,0,0,8,1,7.5,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.4,8,1,44,8,1,7,8,1,晴,8,1,時々雨,8,1
1971/3/3,9.1,8,,,1,6.1,8,,,1,7.3,8,1,19.5,0,8,1,0,1,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4.5,8,1,85,8,1,8,8,1,雨,8,1,降水なし,8,1
1971/3/4,10.7,8,,,1,3.9,8,,,1,6.7,8,1,0,1,8,1,9.6,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,6.6,8,1,35,8,1,0.3,8,1,晴,8,1,降水なし,8,1
1971/3/5,10.6,8,,,1,2.3,8,,,1,5.8,8,1,0,1,8,1,10.4,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,7.9,8,1,27,8,1,0,8,1,晴,8,1,降水なし,8,1
1971/3/6,9.4,8,,,1,1.2,8,,,1,4.4,8,1,0,1,8,1,8.9,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4.6,8,1,35,8,1,0.8,8,1,晴,8,1,降水なし,8,1
1971/3/7,6.1,8,,,1,-0.6,8,,,1,1.9,8,1,0,1,8,1,10.7,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,5.5,8,1,34,8,1,0.3,8,1,晴,8,1,降水なし,8,1
1971/3/8,8.2,8,,,1,-0.9,8,,,1,3.5,8,1,0,1,8,1,9.2,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4.4,8,1,28,8,1,0.8,8,1,晴,8,1,降水なし,8,1
1971/3/9,10.2,8,,,1,-0.5,8,,,1,4.8,8,1,0,0,8,1,9.3,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.4,8,1,38,8,1,0.3,8,1,晴,8,1,降水なし,8,1
1971/3/10,8.6,8,,,1,0.4,8,,,1,3.5,8,1,0,1,8,1,6.4,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4.1,8,1,51,8,1,2,8,1,晴,8,1,降水なし,8,1
1971/3/11,8.8,8,,,1,-0.5,8,,,1,4.7,8,1,0,1,8,1,10,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4,8,1,31,8,1,0,8,1,晴,8,1,降水なし,8,1
1971/3/12,8.9,8,,,1,1.1,8,,,1,4.9,8,1,0,0,8,1,0.4,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.5,8,1,49,8,1,10,8,1,曇,8,1,時々雨,8,1
1971/3/13,11.4,8,,,1,2.5,8,,,1,6.3,8,1,0,0,8,1,4.3,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.1,8,1,63,8,1,7,8,1,曇,8,1,降水なし,8,1
1971/3/14,10.3,8,,,1,0.9,8,,,1,5.4,8,1,0,0,8,1,9.2,0,8,1,,0,1,0,1,8,,,,1,0,0,8,1,4.4,8,1,55,8,1,1,8,1,晴,8,1,降水なし,8,1
1971/3/15,10.7,8,,,1,1.6,8,,,1,6.8,8,1,0,1,8,1,10.7,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4.4,8,1,35,8,1,0,8,1,晴,8,1,降水なし,8,1
1971/3/16,15,8,,,1,1.3,8,,,1,8.5,8,1,0,1,8,1,10,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.7,8,1,46,8,1,0,8,1,晴,8,1,降水なし,8,1
1971/3/17,14.8,8,,,1,5.6,8,,,1,9.8,8,1,0,1,8,1,10.1,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4.5,8,1,37,8,1,5.3,8,1,晴,8,1,降水なし,8,1
1971/3/18,13.1,8,,,1,5.4,8,,,1,9.1,8,1,0,1,8,1,4,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.8,8,1,51,8,1,7.5,8,1,曇,8,1,降水なし,8,1
1971/3/19,18.3,8,,,1,5.6,8,,,1,11.9,8,1,0,1,8,1,9.8,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,2.5,8,1,56,8,1,0.5,8,1,晴,8,1,降水なし,8,1
1971/3/20,17.6,8,,,1,6.9,8,,,1,12.3,8,1,0,1,8,1,4.9,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.5,8,1,49,8,1,3.8,8,1,曇,8,1,降水なし,8,1
1971/3/21,17.9,8,,,1,7.7,8,,,1,13.2,8,1,0,1,8,1,6.6,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,2.3,8,1,70,8,1,5,8,1,晴,8,1,降水なし,8,1
1971/3/22,19.5,8,,,1,9.8,8,,,1,13.4,8,1,0,1,8,1,5.2,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4.3,8,1,61,8,1,7,8,1,曇,8,1,降水なし,8,1
1971/3/23,10.7,8,,,1,2.4,8,,,1,5,8,1,9.5,0,8,1,0,1,8,1,,0,1,0,1,8,,,,1,0,0,8,1,5.2,8,1,76,8,1,10,8,1,雨,8,1,降水なし,8,1
1971/3/24,9.7,8,,,1,1.2,8,,,1,5,8,1,0,1,8,1,9.7,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.7,8,1,47,8,1,3.3,8,1,晴,8,1,降水なし,8,1
1971/3/25,12.1,8,,,1,3.2,8,,,1,7.8,8,1,0,1,8,1,8.7,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.8,8,1,51,8,1,3.3,8,1,晴,8,1,降水なし,8,1
1971/3/26,16.4,8,,,1,4,8,,,1,11.4,8,1,0,0,8,1,4.7,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,6.7,8,1,61,8,1,5.5,8,1,曇,8,1,時々雨,8,1
1971/3/27,19.6,8,,,1,10,8,,,1,14.5,8,1,11,0,8,1,5.5,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4.5,8,1,75,8,1,7,8,1,曇一時雨,8,1,降水なし,8,1
1971/3/28,18.8,8,,,1,9.5,8,,,1,14.2,8,1,0,1,8,1,6.9,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,2.3,8,1,53,8,1,4.3,8,1,晴,8,1,降水なし,8,1
1971/3/29,20.4,8,,,1,10.2,8,,,1,16.1,8,1,0,1,8,1,8.9,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,6.4,8,1,63,8,1,3.8,8,1,晴,8,1,降水なし,8,1
1971/3/30,18.6,8,,,1,10.5,8,,,1,14.7,8,1,9,0,8,1,0,1,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.7,8,1,87,8,1,10,8,1,曇時々雨,8,1,雨,8,1
1971/3/31,10.9,8,,,1,9,8,,,1,9.6,8,1,18.5,0,8,1,0,1,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.5,8,1,100,8,1,10,8,1,雨,8,1,雨,8,1
1971/4/1,16.4,8,,,1,9.4,8,,,1,12.5,8,1,12.5,0,8,1,0.3,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,2.2,8,1,94,8,1,9.5,8,1,曇時々雨,8,1,降水なし,8,1
1971/4/2,16.8,8,,,1,11,8,,,1,14.4,8,1,0,0,8,1,0,1,8,1,,0,1,0,1,8,,,,1,0,1,8,1,2.2,8,1,86,8,1,10,8,1,曇,8,1,降水なし,8,1
1971/4/3,14,8,,,1,6.9,8,,,1,9.7,8,1,0,0,8,1,0,1,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4.2,8,1,66,8,1,10,8,1,曇,8,1,時々雨,8,1
1971/4/4,11.7,8,,,1,6.3,8,,,1,8.5,8,1,0,0,8,1,1.9,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4.6,8,1,75,8,1,7.5,8,1,曇,8,1,降水なし,8,1
1971/4/5,18.6,8,,,1,5.5,8,,,1,12.5,8,1,0,1,8,1,10.1,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4.3,8,1,65,8,1,5,8,1,晴,8,1,降水なし,8,1
1971/4/6,18.2,8,,,1,10.3,8,,,1,13.6,8,1,1,0,8,1,3.7,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4.3,8,1,67,8,1,5.3,8,1,曇時々雨,8,1,降水なし,8,1
1971/4/7,15.6,8,,,1,7.3,8,,,1,10.9,8,1,0,1,8,1,11,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4.2,8,1,41,8,1,2.3,8,1,晴,8,1,降水なし,8,1
1971/4/8,16.1,8,,,1,8.9,8,,,1,12.8,8,1,0,1,8,1,0.8,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,5.7,8,1,67,8,1,8.8,8,1,曇,8,1,降水なし,8,1
1971/4/9,18.4,8,,,1,12.4,8,,,1,15.8,8,1,7,0,8,1,0.3,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,9.7,8,1,80,8,1,10,8,1,時々雨、大風を伴う,8,1,時々雨,8,1
1971/4/10,14.9,8,,,1,8.3,8,,,1,11.4,8,1,0,0,8,1,1.6,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.6,8,1,60,8,1,10,8,1,曇,8,1,雨,8,1
1971/4/11,16.7,8,,,1,7.1,8,,,1,10.9,8,1,0.5,0,8,1,10.6,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.5,8,1,48,8,1,2.8,8,1,晴,8,1,降水なし,8,1
1971/4/12,17.1,8,,,1,5.3,8,,,1,11.8,8,1,0,1,8,1,11.5,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,5.3,8,1,52,8,1,0,8,1,晴,8,1,降水なし,8,1
1971/4/13,18.4,8,,,1,8.2,8,,,1,14.3,8,1,0,1,8,1,11.3,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,5.3,8,1,63,8,1,0,8,1,晴,8,1,降水なし,8,1
1971/4/14,19.1,8,,,1,9.4,8,,,1,15.8,8,1,0,1,8,1,8,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4.1,8,1,62,8,1,3.3,8,1,晴,8,1,降水なし,8,1
1971/4/15,16,8,,,1,11,8,,,1,13.5,8,1,0,1,8,1,0,1,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4.5,8,1,64,8,1,10,8,1,曇,8,1,降水なし,8,1
1971/4/16,16.2,8,,,1,9.9,8,,,1,12.7,8,1,7,0,8,1,2.2,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,2.9,8,1,68,8,1,10,8,1,曇,8,1,雨,8,1
1971/4/17,12.5,8,,,1,10.3,8,,,1,11.6,8,1,13,0,8,1,0,1,8,1,,0,1,0,1,8,,,,1,0,1,8,1,2.5,8,1,92,8,1,10,8,1,雨,8,1,時々雨,8,1
1971/4/18,15.9,8,,,1,9.6,8,,,1,12,8,1,0,1,8,1,6,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,4.5,8,1,51,8,1,7.5,8,1,曇,8,1,降水なし,8,1
1971/4/19,17.2,8,,,1,6,8,,,1,12.4,8,1,0,1,8,1,10.6,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,2.3,8,1,60,8,1,7.3,8,1,晴,8,1,降水なし,8,1
1971/4/20,19.2,8,,,1,8.4,8,,,1,14.3,8,1,0,1,8,1,10.5,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.1,8,1,64,8,1,5.3,8,1,晴,8,1,降水なし,8,1
1971/4/21,23.3,8,,,1,10,8,,,1,17.3,8,1,0,1,8,1,11.1,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.5,8,1,61,8,1,2.8,8,1,晴,8,1,時々雨,8,1
1971/4/22,16.5,8,,,1,13,8,,,1,14.4,8,1,19,0,8,1,0,1,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.4,8,1,83,8,1,9.3,8,1,雨,8,1,降水なし,8,1
1971/4/23,25.9,8,,,1,11,8,,,1,17.9,8,1,0,1,8,1,11,0,8,1,,0,1,0,1,8,,,,1,0,1,8,1,3.8,8,1,49,8,1,3,8,1,晴,8,1,降水なし,8,1
