0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1921/1/12,8.2,8,,,1,0.6,8,,,1,3.6,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/1/13,4.8,8,,,1,0.2,8,,,1,2.3,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/1/14,2.9,8,,,1,0.5,8,,,1,1.8,8,1,13.9,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/1/15,7.8,8,,,1,-1,8,,,1,3.1,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/1/16,12.3,8,,,1,-3,8,,,1,4.1,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/1/17,12.1,8,,,1,-2.3,8,,,1,4.5,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/1/18,8.5,8,,,1,-0.7,8,,,1,3.2,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/1/19,9.8,8,,,1,-2,8,,,1,4,8,1,11.2,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/1/20,17.6,8,,,1,4.4,8,,,1,8.8,8,1,14.9,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/1/21,15.1,8,,,1,-1,8,,,1,7.7,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/1/22,9.7,8,,,1,-0.4,8,,,1,5.2,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/1/23,11,8,,,1,-3.4,8,,,1,3.1,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/1/24,11.9,8,,,1,-1.3,8,,,1,4.1,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/1/25,10.1,8,,,1,1.3,8,,,1,4.9,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/1/26,12.5,8,,,1,-0.6,8,,,1,5.1,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/1/27,9.3,8,,,1,-1.3,8,,,1,2.7,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/1/28,7.8,8,,,1,-1.9,8,,,1,2.2,8,1,8.7,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/1/29,8.8,8,,,1,-0.2,8,,,1,4.4,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/1/30,12,8,,,1,-0.8,8,,,1,4.6,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/1/31,10.4,8,,,1,-3.1,8,,,1,3.5,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/1,13,8,,,1,-1.9,8,,,1,5.4,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/2,14.2,8,,,1,-0.5,8,,,1,6,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/3,3.3,8,,,1,-1.2,8,,,1,0.9,8,1,25.9,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/4,5.4,8,,,1,-0.8,8,,,1,2.5,8,1,1.8,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/5,9.1,8,,,1,0.5,8,,,1,3.3,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/6,6.2,8,,,1,-1.8,8,,,1,2.3,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/7,6.8,8,,,1,-3.3,8,,,1,1.6,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/8,7.6,8,,,1,-3.4,8,,,1,1.4,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/9,10.1,8,,,1,-1.6,8,,,1,3,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/10,10.4,8,,,1,-1.6,8,,,1,3.9,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/11,3.8,8,,,1,-0.6,8,,,1,1.9,8,1,9.3,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/12,6,8,,,1,0.8,8,,,1,3.5,8,1,21.1,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/13,8.7,8,,,1,0.9,8,,,1,4.3,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/14,14.5,8,,,1,-2.6,8,,,1,4.4,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/15,9.5,8,,,1,-1,8,,,1,3.8,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/16,3.1,8,,,1,-0.7,8,,,1,1,8,1,15.1,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/17,15,8,,,1,0.6,8,,,1,6.1,8,1,4,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/18,6.9,8,,,1,-1.9,8,,,1,2.1,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/19,8.2,8,,,1,-2.7,8,,,1,2.3,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/20,11,8,,,1,-3.3,8,,,1,4,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/21,8,8,,,1,-2.2,8,,,1,2.1,8,1,0,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/22,7,8,,,1,-2,8,,,1,1,8,1,1.8,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/23,6.7,8,,,1,-4.3,8,,,1,0.5,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/24,8.1,8,,,1,-2.7,8,,,1,2.2,8,1,7.2,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/25,10.2,8,,,1,-0.6,8,,,1,3.9,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/26,11.1,8,,,1,-2.4,8,,,1,3.7,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/27,20.3,8,,,1,1.4,8,,,1,11.3,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/2/28,13.8,8,,,1,3.9,8,,,1,8.5,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/1,8.6,8,,,1,2.9,8,,,1,5.6,8,1,6.8,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/2,9.6,8,,,1,2.9,8,,,1,5.8,8,1,2,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/3,4.5,8,,,1,1.9,8,,,1,3.3,8,1,0.1,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/4,9.7,8,,,1,1.2,8,,,1,4.3,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/5,9.6,8,,,1,-0.1,8,,,1,3.8,8,1,0.3,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/6,11,8,,,1,-1.9,8,,,1,4,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/7,10.3,8,,,1,-1.4,8,,,1,4.5,8,1,0,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/8,9.8,8,,,1,-1.6,8,,,1,3.9,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/9,13.8,8,,,1,-1.5,8,,,1,5.8,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/10,14,8,,,1,2.9,8,,,1,8,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/11,13.3,8,,,1,1.3,8,,,1,7,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/12,8.5,8,,,1,5.5,8,,,1,6.9,8,1,31.9,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/13,18.2,8,,,1,5.4,8,,,1,10.3,8,1,0.7,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/14,11.2,8,,,1,0.3,8,,,1,5.7,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/15,9.3,8,,,1,-1.3,8,,,1,3.7,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/16,10.5,8,,,1,-1.2,8,,,1,4.9,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/17,12.5,8,,,1,1.6,8,,,1,6.4,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/18,15,8,,,1,0.4,8,,,1,6.7,8,1,0.1,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/19,12.5,8,,,1,2.6,8,,,1,7.3,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/20,21.3,8,,,1,3.4,8,,,1,13.3,8,1,3.6,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/21,15,8,,,1,4.4,8,,,1,10.4,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/22,11,8,,,1,1.3,8,,,1,6.5,8,1,0,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/23,10,8,,,1,0.4,8,,,1,5,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/24,11.5,8,,,1,0.5,8,,,1,5.9,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/25,6.2,8,,,1,2.4,8,,,1,3.4,8,1,30.3,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/26,10.5,8,,,1,2.5,8,,,1,6.5,8,1,0.1,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/27,8.2,8,,,1,0.6,8,,,1,4.5,8,1,10.8,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/28,6.7,8,,,1,0.4,8,,,1,3.2,8,1,12.5,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/29,12.7,8,,,1,1.1,8,,,1,6.9,8,1,0.1,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/30,13.5,8,,,1,1.4,8,,,1,8,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/3/31,16.7,8,,,1,3.3,8,,,1,9.9,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/1,18.9,8,,,1,4.4,8,,,1,11.5,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/2,18.5,8,,,1,6.7,8,,,1,12.8,8,1,3,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/3,17.9,8,,,1,11.2,8,,,1,14.7,8,1,55.4,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/4,17.8,8,,,1,6.9,8,,,1,13.5,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/5,18.8,8,,,1,3.9,8,,,1,11.9,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/6,14.9,8,,,1,7.7,8,,,1,11,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/7,17,8,,,1,7.2,8,,,1,11.9,8,1,5.2,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/8,13.1,8,,,1,5.2,8,,,1,8.8,8,1,3.6,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/9,12.8,8,,,1,4.7,8,,,1,8.1,8,1,0.2,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/10,15.4,8,,,1,1.9,8,,,1,9.1,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/11,18,8,,,1,6.9,8,,,1,12.2,8,1,0,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/12,17.9,8,,,1,13.7,8,,,1,15.5,8,1,2.1,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/13,16.6,8,,,1,12.3,8,,,1,14.2,8,1,5.7,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/14,19.3,8,,,1,11.8,8,,,1,14.5,8,1,0.3,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/15,22.5,8,,,1,10.4,8,,,1,15.7,8,1,0,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/16,21.2,8,,,1,9.5,8,,,1,14.2,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/17,20.1,8,,,1,8.9,8,,,1,14.4,8,1,0,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/18,19.1,8,,,1,11.8,8,,,1,14.3,8,1,9.3,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/19,16.7,8,,,1,7.6,8,,,1,11.8,8,1,0.2,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/20,17.3,8,,,1,6.5,8,,,1,11.7,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/21,20.2,8,,,1,9.6,8,,,1,15,8,1,0,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/22,16.5,8,,,1,14.3,8,,,1,15.2,8,1,46.7,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/23,23.6,8,,,1,13.1,8,,,1,17.2,8,1,4.3,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/24,21.6,8,,,1,11.5,8,,,1,16.5,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/25,19.6,8,,,1,14.4,8,,,1,16.5,8,1,0.4,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/26,22.7,8,,,1,13.8,8,,,1,16.9,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/27,20.2,8,,,1,13.4,8,,,1,16.1,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/28,24.4,8,,,1,14.6,8,,,1,19.1,8,1,0.4,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/29,20.1,8,,,1,11.3,8,,,1,15.7,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/4/30,19.1,8,,,1,9.9,8,,,1,14.6,8,1,0,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/5/1,23.9,8,,,1,13.6,8,,,1,18.1,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/5/2,22.5,8,,,1,15.7,8,,,1,18,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/5/3,22.6,8,,,1,15,8,,,1,17.7,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/5/4,21.1,8,,,1,14.5,8,,,1,17.3,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/5/5,24.3,8,,,1,13.4,8,,,1,18.9,8,1,10.5,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/5/6,13.9,8,,,1,11.8,8,,,1,13,8,1,24.3,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/5/7,17.1,8,,,1,10.4,8,,,1,13.1,8,1,104.3,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/5/8,25.2,8,,,1,15,8,,,1,19,8,1,2.8,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/5/9,25.2,8,,,1,15.1,8,,,1,19.8,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/5/10,21.3,8,,,1,14.9,8,,,1,17.9,8,1,3.3,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/5/11,17.6,8,,,1,14.2,8,,,1,16.1,8,1,11.4,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/5/12,22.5,8,,,1,14.6,8,,,1,18.1,8,1,0.4,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/5/13,15.4,8,,,1,11.7,8,,,1,13.3,8,1,1.2,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/5/14,14.3,8,,,1,11,8,,,1,12.5,8,1,2.4,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/5/15,21.1,8,,,1,11.7,8,,,1,15.3,8,1,0.1,0,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
1921/5/16,19.5,8,,,1,10.3,8,,,1,14.6,8,1,0,1,8,1,,,0,1,,0,1,,,0,,,,1,,,0,1,,0,1,,0,1,,0,1,,8,1,,8,1
